timestamp_utc,total_heat_MW,unserved_MW,EB1_MW,EB2_MW,EB3_MW,BB1_MW
2035-02-14T03:00:00Z,116.94918615901129,1.4210854715202004e-14,19.49153102650188,29.237296539752826,29.237296539752826,38.98306205300376
2035-02-14T04:00:00Z,118.86870702829373,0.0,19.811451171382288,29.71717675707343,29.71717675707343,39.622902342764576
2035-02-14T05:00:00Z,115.21795088738898,0.0,19.20299181456483,28.804487721847245,28.804487721847245,38.40598362912966
2035-02-14T06:00:00Z,119.30856821402902,0.0,19.884761369004835,29.827142053507256,29.827142053507256,39.76952273800967
2035-02-14T07:00:00Z,117.0852997459892,1.4210854715202004e-14,19.514216624331535,29.271324936497304,29.271324936497304,39.02843324866307
2035-02-14T08:00:00Z,119.87030593665106,1.4210854715202004e-14,19.978384322775177,29.96757648416277,29.96757648416277,39.956768645550355
2035-02-14T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T14:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T15:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T16:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T17:00:00Z,119.96143786463593,1.4210854715202004e-14,19.99357297743932,29.990359466158985,29.990359466158985,39.98714595487864
2035-02-14T18:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T19:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-14T20:00:00Z,118.47264018619282,0.0,19.745440031032135,29.618160046548205,29.618160046548205,39.49088006206427
2035-02-14T21:00:00Z,119.2289920515236,0.0,19.87149867525393,29.8072480128809,29.8072480128809,39.74299735050786
2035-02-14T22:00:00Z,119.71918102855298,1.4210854715202004e-14,19.953196838092165,29.92979525713825,29.92979525713825,39.90639367618433
2035-02-14T23:00:00Z,118.36613939172435,1.4210854715202004e-14,19.727689898620724,29.59153484793109,29.59153484793109,39.45537979724145
2035-02-15T00:00:00Z,116.13236237748993,0.0,19.355393729581653,29.03309059437248,29.03309059437248,38.710787459163306
2035-02-15T01:00:00Z,116.13166464645782,0.0,19.355277441076304,29.032916161614455,29.032916161614455,38.71055488215261
2035-02-15T02:00:00Z,116.16349116544544,0.0,19.360581860907573,29.04087279136136,29.04087279136136,38.721163721815145
2035-02-15T03:00:00Z,119.52694164568999,1.4210854715202004e-14,19.921156940948332,29.8817354114225,29.8817354114225,39.842313881896665
2035-02-15T04:00:00Z,118.15433096923702,1.4210854715202004e-14,19.692388494872837,29.53858274230926,29.53858274230926,39.384776989745674
2035-02-15T05:00:00Z,118.80070356019962,1.4210854715202004e-14,19.80011726003327,29.70017589004991,29.70017589004991,39.60023452006654
2035-02-15T06:00:00Z,118.90897309824048,1.4210854715202004e-14,19.81816218304008,29.727243274560124,29.727243274560124,39.63632436608016
2035-02-15T07:00:00Z,119.15444187778195,1.4210854715202004e-14,19.85907364629699,29.78861046944549,29.78861046944549,39.71814729259398
2035-02-15T08:00:00Z,119.7301295736962,0.0,19.95502159561603,29.93253239342405,29.93253239342405,39.91004319123206
2035-02-15T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T14:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-15T15:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
