timestamp_utc,total_heat_MW,unserved_MW,EB1_MW,EB2_MW,EB3_MW,EB4_MW
2035-01-01T00:00:00Z,116.19900374762244,0.0,24.899786517347664,29.04975093690561,29.04975093690561,33.19971535646355
2035-01-01T01:00:00Z,115.46481194444704,0.0,24.742459702381506,28.86620298611176,28.86620298611176,32.98994626984201
2035-01-01T02:00:00Z,116.37356739665972,0.0,24.93719301356994,29.09339184916493,29.09339184916493,33.249590684759916
2035-01-01T03:00:00Z,117.98458451172024,0.0,25.282410966797194,29.49614612793006,29.49614612793006,33.70988128906293
2035-01-01T04:00:00Z,116.5310215359974,0.0,24.970933186285155,29.13275538399935,29.13275538399935,33.29457758171354
2035-01-01T05:00:00Z,117.11958132236035,1.4210854715202004e-14,25.09705314050579,29.27989533059009,29.27989533059009,33.46273752067439
2035-01-01T06:00:00Z,118.6491152696187,1.4210854715202004e-14,25.424810414918294,29.66227881740468,29.66227881740468,33.89974721989106
2035-01-01T07:00:00Z,118.87793096330816,0.0,25.473842349280318,29.71948274082704,29.71948274082704,33.965123132373755
2035-01-01T08:00:00Z,118.58127906971373,0.0,25.410274086367224,29.64531976742843,29.64531976742843,33.880365448489634
2035-01-01T09:00:00Z,120.96140567966305,0.0,25.92030121707065,30.24035141991576,30.24035141991576,34.56040162276087
2035-01-01T10:00:00Z,120.33831538803068,0.0,25.786781868863716,30.08457884700767,30.08457884700767,34.38237582515162
2035-01-01T11:00:00Z,120.91095104470875,0.0,25.909489509580446,30.22773776117719,30.22773776117719,34.54598601277393
2035-01-01T12:00:00Z,121.7706319927293,1.4210854715202004e-14,26.093706855584852,30.44265799818233,30.44265799818233,34.791609140779805
2035-01-01T13:00:00Z,119.15251441650724,0.0,25.532681660680122,29.78812860412681,29.78812860412681,34.0435755475735
2035-01-01T14:00:00Z,118.81317962231964,0.0,25.459967061925635,29.70329490557991,29.70329490557991,33.94662274923418
2035-01-01T15:00:00Z,119.63217838116404,0.0,25.635466795963723,29.90804459529101,29.90804459529101,34.1806223946183
2035-01-01T16:00:00Z,119.70911916678784,0.0,25.651954107168823,29.92727979169696,29.92727979169696,34.202605476225095
2035-01-01T17:00:00Z,120.7222322577179,1.4210854715202004e-14,25.86904976951098,30.18055806442948,30.18055806442948,34.49206635934797
2035-01-01T18:00:00Z,119.2629925949675,0.0,25.55635555606446,29.81574814874187,29.81574814874187,34.07514074141928
2035-01-01T19:00:00Z,118.07447220447057,0.0,25.301672615243692,29.51861805111764,29.51861805111764,33.73556348699159
2035-01-01T20:00:00Z,120.91073939359909,0.0,25.909444155771233,30.22768484839977,30.22768484839977,34.54592554102831
