timestamp_utc,total_heat_MW,EB1_MW,EB2_MW,EB3_MW,EB4_MW
2035-09-26T05:00:00Z,90.5753392505467,0.0,29.4,29.4,31.7753392505467
2035-09-26T06:00:00Z,90.83098163316043,0.0,29.4,29.4,32.03098163316043
2035-09-26T07:00:00Z,91.75983101635214,0.0,29.4,29.4,32.95983101635213
2035-09-26T08:00:00Z,90.43062278884727,0.0,29.4,29.4,31.63062278884727
2035-09-26T09:00:00Z,92.96612067192103,0.0,29.4,29.4,34.16612067192104
2035-09-26T10:00:00Z,92.24794723133442,0.0,29.4,29.4,33.44794723133443
2035-09-26T11:00:00Z,94.83678637566726,0.0,29.4,29.4,36.03678637566727
2035-09-26T12:00:00Z,94.72627166210862,0.0,29.4,29.4,35.92627166210861
2035-09-26T13:00:00Z,93.14520913268191,0.0,29.4,29.4,34.34520913268191
2035-09-26T14:00:00Z,92.82537755637108,0.0,29.4,29.4,34.025377556371076
2035-09-26T15:00:00Z,92.65614258249335,0.0,29.4,29.4,33.856142582493355
2035-09-26T16:00:00Z,91.4614134822371,0.0,29.4,29.4,32.6614134822371
2035-09-26T17:00:00Z,93.4257312558494,0.0,29.4,29.4,34.625731255849395
2035-09-26T18:00:00Z,92.86795187614317,0.0,29.4,29.4,34.06795187614316
2035-09-26T19:00:00Z,93.56461297288726,0.0,29.4,29.4,34.76461297288727
2035-09-26T20:00:00Z,91.1872963295472,0.0,29.4,29.4,32.38729632954719
2035-09-26T21:00:00Z,91.17558852066702,0.0,29.4,29.4,32.37558852066703
2035-09-26T22:00:00Z,89.01277533282337,0.0,29.4,29.4,30.212775332823377
2035-09-26T23:00:00Z,89.0148145057477,0.0,29.4,29.4,30.21481450574769
2035-09-27T00:00:00Z,88.7120252506372,0.0,29.4,29.4,29.912025250637193
2035-09-27T01:00:00Z,90.6672441745799,0.0,29.4,29.4,31.867244174579902
2035-09-27T02:00:00Z,89.1462759550108,0.0,29.4,29.4,30.346275955010803
2035-09-27T03:00:00Z,90.34319876779247,0.0,29.4,29.4,31.543198767792482
2035-09-27T04:00:00Z,90.3438685675728,0.0,29.4,29.4,31.543868567572794
2035-09-27T05:00:00Z,89.99012381560453,0.0,29.4,29.4,31.190123815604544
2035-09-27T06:00:00Z,90.53654950208713,0.0,29.4,29.4,31.736549502087136
2035-09-27T07:00:00Z,92.14482668982532,0.0,29.4,29.4,33.34482668982532
2035-09-27T08:00:00Z,91.38575014243514,0.0,29.4,29.4,32.58575014243515
2035-09-27T09:00:00Z,94.16564625465614,0.0,29.4,29.4,35.365646254656134
2035-09-27T10:00:00Z,93.07026630296284,0.0,29.4,29.4,34.27026630296283
2035-09-27T11:00:00Z,93.8612122389942,0.0,29.4,29.4,35.061212238994194
2035-09-27T12:00:00Z,94.81727002475986,0.0,29.4,29.4,36.017270024759874
2035-09-27T13:00:00Z,93.69101556474834,0.0,29.4,29.4,34.891015564748336
2035-09-27T14:00:00Z,93.90315205353556,0.0,29.4,29.4,35.103152053535574
2035-09-27T15:00:00Z,93.11590292128258,0.0,29.4,29.4,34.31590292128259
2035-09-27T16:00:00Z,94.016833458163,0.0,29.4,29.4,35.216833458163
2035-09-27T17:00:00Z,91.2128375234229,0.0,29.4,29.4,32.412837523422915
2035-09-27T18:00:00Z,91.73672369417824,0.0,29.4,29.4,32.936723694178234
2035-09-27T19:00:00Z,93.5612494024491,0.0,29.4,29.4,34.7612494024491
2035-09-27T20:00:00Z,93.48089797559214,0.0,29.4,29.4,34.68089797559215
2035-09-27T21:00:00Z,91.22503453159916,0.0,29.4,29.4,32.42503453159916
2035-09-27T22:00:00Z,90.46787246441659,0.0,29.4,29.4,31.667872464416597
2035-09-27T23:00:00Z,90.49708219675722,0.0,29.4,29.4,31.69708219675723
2035-09-28T00:00:00Z,90.25577704946713,0.0,29.4,29.4,31.455777049467137
2035-09-28T01:00:00Z,87.81691883327855,0.0,29.4,29.4,29.01691883327856
2035-09-28T02:00:00Z,88.84021850753948,0.0,29.4,29.4,30.04021850753947
2035-09-28T03:00:00Z,89.79210742042983,0.0,29.4,29.4,30.99210742042984
2035-09-28T04:00:00Z,91.18573918256692,0.0,29.4,29.4,32.385739182566915
2035-09-28T05:00:00Z,93.2801017546769,0.0,29.4,29.4,34.480101754676916
2035-09-28T06:00:00Z,90.34259537191068,0.0,29.4,29.4,31.54259537191067
2035-09-28T07:00:00Z,90.1677981139496,0.0,29.4,29.4,31.367798113949597
2035-09-28T08:00:00Z,92.73156837552779,0.0,29.4,29.4,33.931568375527796
2035-09-28T09:00:00Z,94.49755761357773,0.0,29.4,29.4,35.697557613577736
2035-09-28T10:00:00Z,93.82407631969718,0.0,29.4,29.4,35.024076319697194
2035-09-28T11:00:00Z,93.31721435996931,0.0,29.4,29.4,34.51721435996931
2035-09-28T12:00:00Z,95.07316710629706,0.0,29.4,29.4,36.27316710629707
2035-09-28T13:00:00Z,94.7958821333882,0.0,29.4,29.4,35.995882133388214
2035-09-28T14:00:00Z,92.76117028264619,0.0,29.4,29.4,33.9611702826462
2035-09-28T15:00:00Z,93.6212625696009,0.0,29.4,29.4,34.82126256960091
2035-09-28T16:00:00Z,94.68522079929534,0.0,29.4,29.4,35.88522079929533
2035-09-28T17:00:00Z,94.39558331664219,0.0,29.4,29.4,35.5955833166422
2035-09-28T18:00:00Z,93.24011114890399,0.0,29.4,29.4,34.440111148904
2035-09-28T19:00:00Z,92.51233288471036,0.0,29.4,29.4,33.71233288471036
2035-09-28T20:00:00Z,93.51206119726223,0.0,29.4,29.4,34.71206119726224
2035-09-28T21:00:00Z,90.80861600672867,0.0,29.4,29.4,32.00861600672868
2035-09-28T22:00:00Z,90.94618178888587,0.0,29.4,29.4,32.146181788885876
2035-09-28T23:00:00Z,88.85745320632225,0.0,29.4,29.4,30.057453206322258
2035-09-29T00:00:00Z,90.44601921243006,0.0,29.4,29.4,31.646019212430055
2035-09-29T01:00:00Z,89.26165482507099,0.0,29.4,29.4,30.461654825071
2035-09-29T02:00:00Z,90.62787437977408,0.0,29.4,29.4,31.82787437977408
2035-09-29T03:00:00Z,90.39120301083994,0.0,29.4,29.4,31.59120301083994
2035-09-29T04:00:00Z,89.29991434636136,0.0,29.4,29.4,30.499914346361372
2035-09-29T05:00:00Z,92.15682145146377,0.0,29.4,29.4,33.35682145146378
2035-09-29T06:00:00Z,91.80819141077387,0.0,29.4,29.4,33.00819141077388
2035-09-29T07:00:00Z,92.11544817997708,0.0,29.4,29.4,33.31544817997709
2035-09-29T08:00:00Z,91.51160180201191,0.0,29.4,29.4,32.71160180201192
2035-09-29T09:00:00Z,92.83299545219296,0.0,29.4,29.4,34.03299545219296
2035-09-29T10:00:00Z,93.71062705584114,0.0,29.4,29.4,34.910627055841154
2035-09-29T11:00:00Z,93.36036449031755,0.0,29.4,29.4,34.56036449031756
2035-09-29T12:00:00Z,95.61318534722909,0.0,29.4,29.4,36.8131853472291
2035-09-29T13:00:00Z,94.15770577770661,0.0,29.4,29.4,35.35770577770662
2035-09-29T14:00:00Z,91.04489858679034,0.0,29.4,29.4,32.24489858679035
2035-09-29T15:00:00Z,93.43395054519138,0.0,29.4,29.4,34.633950545191375
2035-09-29T16:00:00Z,93.27605781244415,0.0,29.4,29.4,34.47605781244416
2035-09-29T17:00:00Z,93.0755544617655,0.0,29.4,29.4,34.275554461765516
2035-09-29T18:00:00Z,92.81109151541696,0.0,29.4,29.4,34.01109151541696
2035-09-29T19:00:00Z,93.4459970648397,0.0,29.4,29.4,34.64599706483971
2035-09-29T20:00:00Z,93.26486757549335,0.0,29.4,29.4,34.46486757549335
2035-09-29T21:00:00Z,92.03533420120073,0.0,29.4,29.4,33.235334201200736
2035-09-29T22:00:00Z,90.09901917653411,0.0,29.4,29.4,31.29901917653411
2035-09-29T23:00:00Z,89.91199878260991,0.0,29.4,29.4,31.11199878260991
2035-09-30T00:00:00Z,89.36515203069925,0.0,29.4,29.4,30.56515203069926
2035-09-30T01:00:00Z,88.63068793062953,0.0,29.4,29.4,29.830687930629544
2035-09-30T02:00:00Z,89.86489932193925,0.0,29.4,29.4,31.064899321939244
2035-09-30T03:00:00Z,90.21662963092186,0.0,29.4,29.4,31.416629630921854
2035-09-30T04:00:00Z,91.64974311369775,0.0,29.4,29.4,32.84974311369776
2035-09-30T05:00:00Z,91.85399929895809,0.0,29.4,29.4,33.05399929895808
2035-09-30T06:00:00Z,89.64046512088166,0.0,29.4,29.4,30.840465120881653
2035-09-30T07:00:00Z,91.90974430669445,0.0,29.4,29.4,33.10974430669446
2035-09-30T08:00:00Z,91.18904702997088,0.0,29.4,29.4,32.389047029970875
2035-09-30T09:00:00Z,93.61411948652523,0.0,29.4,29.4,34.814119486525236
2035-09-30T10:00:00Z,92.94035026916995,0.0,29.4,29.4,34.14035026916995
2035-09-30T11:00:00Z,92.90919989880649,0.0,29.4,29.4,34.1091998988065
2035-09-30T12:00:00Z,94.13260267720236,0.0,29.4,29.4,35.33260267720235
2035-09-30T13:00:00Z,91.35911607941205,0.0,29.4,29.4,32.55911607941204
2035-09-30T14:00:00Z,91.78717300557747,0.0,29.4,29.4,32.98717300557748
2035-09-30T15:00:00Z,92.80212226318602,0.0,29.4,29.4,34.00212226318602
2035-09-30T16:00:00Z,93.52738011129591,0.0,29.4,29.4,34.72738011129592
2035-09-30T17:00:00Z,92.65103661459372,0.0,29.4,29.4,33.85103661459373
2035-09-30T18:00:00Z,91.53466718617835,0.0,29.4,29.4,32.73466718617835
2035-09-30T19:00:00Z,91.79080404092346,0.0,29.4,29.4,32.99080404092346
2035-09-30T20:00:00Z,92.44300847289941,0.0,29.4,29.4,33.64300847289942
2035-09-30T21:00:00Z,92.15998547118994,0.0,29.4,29.4,33.35998547118995
2035-09-30T22:00:00Z,90.24470796981302,0.0,29.4,29.4,31.444707969813017
2035-09-30T23:00:00Z,90.84237271611218,0.0,29.4,29.4,32.04237271611219
2035-10-01T00:00:00Z,91.38168712403242,0.0,29.4,29.4,32.581687124032435
2035-10-01T01:00:00Z,90.33964248669562,0.0,29.4,29.4,31.53964248669562
2035-10-01T02:00:00Z,90.764663543931,0.0,29.4,29.4,31.96466354393099
2035-10-01T03:00:00Z,90.20096089897172,0.0,29.4,29.4,31.40096089897171
2035-10-01T04:00:00Z,91.84931926496137,0.0,29.4,29.4,33.04931926496136
2035-10-01T05:00:00Z,93.44086644665029,0.0,29.4,29.4,34.6408664466503
2035-10-01T06:00:00Z,92.57886739527572,0.0,29.4,29.4,33.77886739527572
2035-10-01T07:00:00Z,94.17026060878916,0.0,29.4,29.4,35.37026060878916
2035-10-01T08:00:00Z,93.50365756625672,0.0,29.4,29.4,34.703657566256716
2035-10-01T09:00:00Z,95.98206788490279,0.0,29.4,29.4,37.1820678849028
2035-10-01T10:00:00Z,94.98763117432367,0.0,29.4,29.4,36.18763117432368
2035-10-01T11:00:00Z,97.03393006384296,0.0,29.4,29.4,38.23393006384296
2035-10-01T12:00:00Z,95.60580089871868,0.0,29.4,29.4,36.805800898718694
2035-10-01T13:00:00Z,96.30300382217592,0.0,29.4,29.4,37.50300382217592
2035-10-01T14:00:00Z,96.57548997016633,0.0,29.4,29.4,37.77548997016634
2035-10-01T15:00:00Z,94.5240243495933,0.0,29.4,29.4,35.724024349593314
2035-10-01T16:00:00Z,95.40737030938996,0.0,29.4,29.4,36.60737030938996
2035-10-01T17:00:00Z,95.95608329142158,0.0,29.4,29.4,37.156083291421574
2035-10-01T18:00:00Z,94.6183522755758,0.0,29.4,29.4,35.8183522755758
2035-10-01T19:00:00Z,93.0346406954597,0.0,29.4,29.4,34.23464069545971
2035-10-01T20:00:00Z,95.81657793147915,0.0,29.4,29.4,37.016577931479155
2035-10-01T21:00:00Z,92.90342747632059,0.0,29.4,29.4,34.1034274763206
2035-10-01T22:00:00Z,92.09472592385723,0.0,29.4,29.4,33.294725923857236
2035-10-01T23:00:00Z,92.54192943210299,0.0,29.4,29.4,33.741929432103
2035-10-02T00:00:00Z,90.77594093710124,0.0,29.4,29.4,31.975940937101235
2035-10-02T01:00:00Z,90.4111859100243,0.0,29.4,29.4,31.611185910024297
2035-10-02T02:00:00Z,91.56343125297843,0.0,29.4,29.4,32.76343125297844
2035-10-02T03:00:00Z,90.15166440312518,0.0,29.4,29.4,31.35166440312519
2035-10-02T04:00:00Z,91.99801206223955,0.0,29.4,29.4,33.19801206223955
2035-10-02T05:00:00Z,92.95684613452508,0.0,29.4,29.4,34.156846134525075
2035-10-02T06:00:00Z,92.01457724312337,0.0,29.4,29.4,33.21457724312338
2035-10-02T07:00:00Z,91.74799661378196,0.0,29.4,29.4,32.94799661378196
2035-10-02T08:00:00Z,95.6091812152577,0.0,29.4,29.4,36.809181215257716
2035-10-02T09:00:00Z,95.12994795986444,0.0,29.4,29.4,36.329947959864434
2035-10-02T10:00:00Z,96.8642469989811,0.0,29.4,29.4,38.064246998981105
2035-10-02T11:00:00Z,95.70467481131811,0.0,29.4,29.4,36.90467481131811
2035-10-02T12:00:00Z,95.10978211691196,0.0,29.4,29.4,36.309782116911954
2035-10-02T13:00:00Z,96.21248086314455,0.0,29.4,29.4,37.41248086314456
2035-10-02T14:00:00Z,95.29146066656688,0.0,29.4,29.4,36.49146066656687
2035-10-02T15:00:00Z,93.91230902668866,0.0,29.4,29.4,35.112309026688656
2035-10-02T16:00:00Z,96.92950935273099,0.0,29.4,29.4,38.12950935273099
2035-10-02T17:00:00Z,94.46798568164618,0.0,29.4,29.4,35.66798568164618
2035-10-02T18:00:00Z,93.3193125204931,0.0,29.4,29.4,34.51931252049311
2035-10-02T19:00:00Z,95.85933727649683,0.0,29.4,29.4,37.05933727649684
2035-10-02T20:00:00Z,93.65287331540702,0.0,29.4,29.4,34.85287331540703
2035-10-02T21:00:00Z,93.09228125909732,0.0,29.4,29.4,34.292281259097315
2035-10-02T22:00:00Z,90.63483377116475,0.0,29.4,29.4,31.83483377116476
2035-10-02T23:00:00Z,93.39581036181355,0.0,29.4,29.4,34.595810361813555
2035-10-03T00:00:00Z,90.46167707847084,19.6,29.4,29.4,12.061677078470844
