unit_id,annual_heat_GWh,annual_fuel_MWh,annual_co2_tonnes,annual_fuel_cost_nzd,annual_carbon_cost_nzd,annual_total_cost_nzd,annual_operational_cost_nzd,annual_penalty_cost_nzd,annual_system_cost_nzd,avg_cost_nzd_per_MWh_heat,avg_operational_cost_nzd_per_MWh_heat,annual_electricity_cost_nzd,annual_electricity_MWh,avg_electricity_tariff_nzd_per_MWh,annual_shed_penalty_nzd,annual_total_grid_cost_nzd,annual_shed_MWh,n_hours_binding,unserved_avg_cost_nzd_per_MWh,unserved_peak_MW,unserved_MWh,unserved_penalty_cost_nzd,unserved_cost_nzd,reserve_shortfall_peak_MW,reserve_shortfall_MWh,reserve_penalty_cost_nzd,total_penalty_cost_nzd,online_cost_nzd
CB4,231.8032625186238,263412.79831661796,65853.19957915449,1843889.5882163255,4609723.970540814,6453613.558757139,6453613.558757139,0.0,0.0,27.84090909090909,27.84090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EB1,176.1930475515447,177972.7753045906,0.0,0.0,0.0,27229170.522909407,27229170.522909407,0.0,0.0,154.54168539166452,154.54168539166452,27229170.522909407,177972.7753045906,152.99626853774785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EB2,205.5113603100534,207587.23263641758,0.0,0.0,0.0,31759619.485439256,31759619.485439256,0.0,0.0,154.53948354739984,154.53948354739984,31759619.485439256,207587.23263641758,152.99408871192583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EB3,205.49232961977816,207568.00971694765,0.0,0.0,0.0,31756481.057408936,31756481.057408936,0.0,0.0,154.53852275735963,154.53852275735963,31756481.057408936,207568.00971694765,152.99313752978603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNSERVED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,819.0000000000001,856540.8159745738,65853.19957915449,1843889.5882163255,4609723.970540814,97198884.62451473,97198884.62451473,0.0,0.0,118.67995680648927,118.67995680648927,90745271.0657576,593128.0176579559,152.99440991521064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
