timestamp_utc,total_heat_MW,CB4_MW,EB1_MW,EB2_MW,EB3_MW
2020-01-01T00:00:00Z,102.1265484835925,34.04218282786417,17.021091413932083,25.53163712089813,25.53163712089813
2020-01-01T01:00:00Z,101.48127208392475,33.82709069464158,16.91354534732079,25.37031802098119,25.37031802098119
2020-01-01T02:00:00Z,102.27997133914128,34.09332377971376,17.04666188985688,25.56999283478532,25.56999283478532
2020-01-01T03:00:00Z,103.69588380140702,34.565294600469,17.2826473002345,25.923970950351755,25.923970950351755
2020-01-01T04:00:00Z,102.41835675791764,34.13945225263921,17.069726126319605,25.60458918947941,25.60458918947941
2020-01-01T05:00:00Z,102.93563812538994,34.311879375129976,17.155939687564988,25.733909531347486,25.733909531347486
2020-01-01T06:00:00Z,104.27993556154745,34.759978520515816,17.379989260257908,26.06998389038686,26.06998389038686
2020-01-01T07:00:00Z,104.48104018621476,34.82701339540492,17.41350669770246,26.12026004655369,26.12026004655369
2020-01-01T08:00:00Z,104.22031476674624,34.74010492224875,17.370052461124374,26.055078691686564,26.055078691686564
2020-01-01T09:00:00Z,106.3121925607764,35.4373975202588,17.7186987601294,26.5780481401941,26.5780481401941
2020-01-01T10:00:00Z,105.76456255685432,35.2548541856181,17.62742709280905,26.44114063921358,26.44114063921358
2020-01-01T11:00:00Z,106.26784831033797,35.42261610344599,17.711308051722995,26.566962077584495,26.566962077584495
2020-01-01T12:00:00Z,107.02341630306476,35.674472101021586,17.837236050510793,26.75585407576619,26.75585407576619
2020-01-01T13:00:00Z,104.72236979698178,34.907456598993925,17.453728299496962,26.180592449245445,26.180592449245445
2020-01-01T14:00:00Z,104.42413065384727,34.808043551282424,17.404021775641212,26.10603266346182,26.10603266346182
2020-01-01T15:00:00Z,105.14394333515725,35.04798111171908,17.52399055585954,26.28598583378931,26.28598583378931
2020-01-01T16:00:00Z,105.21156609111858,35.07052203037286,17.53526101518643,26.302891522779646,26.302891522779646
2020-01-01T17:00:00Z,106.10198459612536,35.36732819870846,17.68366409935423,26.525496149031344,26.525496149031344
2020-01-01T18:00:00Z,104.819468349336,34.939822783112,17.469911391556,26.204867087334,26.204867087334
2020-01-01T19:00:00Z,103.77488550981826,34.59162850327275,17.295814251636376,25.943721377454565,25.943721377454565
2020-01-01T20:00:00Z,106.26766229155452,35.422554097184836,17.711277048592418,26.56691557288863,26.56691557288863
