unit_id,annual_heat_GWh,annual_fuel_MWh,annual_co2_tonnes,annual_fuel_cost_nzd,annual_carbon_cost_nzd,annual_total_cost_nzd,annual_operational_cost_nzd,annual_penalty_cost_nzd,annual_system_cost_nzd,avg_cost_nzd_per_MWh_heat,avg_operational_cost_nzd_per_MWh_heat,annual_electricity_cost_nzd,annual_electricity_MWh,avg_electricity_tariff_nzd_per_MWh,annual_shed_penalty_nzd,annual_total_grid_cost_nzd,annual_shed_MWh,n_hours_binding,unserved_avg_cost_nzd_per_MWh,unserved_peak_MW,unserved_MWh,unserved_penalty_cost_nzd,unserved_cost_nzd,reserve_shortfall_peak_MW,reserve_shortfall_MWh,reserve_penalty_cost_nzd,total_penalty_cost_nzd,online_cost_nzd
CB4,269.67403377111145,306447.7656489903,76611.94141224757,2145134.359542932,5362835.89885733,7507970.258400261,7507970.258400261,0.0,0.0,27.84090909090909,27.84090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EB1,136.8691647949345,138251.68161104494,0.0,0.0,0.0,21147453.500382237,21147453.500382237,0.0,0.0,154.50853033308564,154.50853033308564,21147453.500382237,138251.68161104494,152.9634450297548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EB2,205.20212045416542,207274.86914562163,0.0,0.0,0.0,31704510.416127224,31704510.416127224,0.0,0.0,154.5038148044325,154.5038148044325,31704510.416127224,207274.86914562163,152.95877665638818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EB3,205.18308976389017,207255.6462261517,0.0,0.0,0.0,31701371.988096908,31701371.988096908,0.0,0.0,154.5028492580775,154.5028492580775,31701371.988096908,207255.6462261517,152.9578207654967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNSERVED,2.0715912158985565,0.0,0.0,0.0,0.0,41431824.31797113,0.0,41431824.31797113,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,2071.5912158985566,41431824.31797113,41431824.31797113,0.0,0.0,0.0,41431824.31797113,0.0
SYSTEM,0.0,0.0,0.0,0.0,0.0,41431824.317971125,0.0,41431824.317971125,41431824.317971125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.000000000022,11.346846946068894,2071.591215898554,41431824.317971125,41431824.317971125,0.0,0.0,0.0,41431824.317971125,0.0
TOTAL,819.0,859229.9626318086,76611.94141224757,2145134.359542932,5362835.89885733,174924954.79894888,133493130.48097777,41431824.317971125,41431824.317971125,213.58358339309999,162.99527531254918,84553335.90460637,552782.1969828183,152.95958582984986,0.0,0.0,0.0,0.0,20000.000000000022,11.346846946068894,2071.591215898554,41431824.317971125,41431824.317971125,0.0,0.0,0.0,41431824.317971125,0.0
