unit_id,annual_heat_GWh,annual_fuel_MWh,annual_co2_tonnes,annual_fuel_cost_nzd,annual_carbon_cost_nzd,var_om_cost_nzd,fixed_on_cost_nzd,startup_cost_nzd,annual_total_cost_nzd,annual_operational_cost_nzd,annual_penalty_cost_nzd,annual_system_cost_nzd,avg_cost_nzd_per_MWh_heat,avg_operational_cost_nzd_per_MWh_heat,unserved_MW,unserved_cost_nzd,reserve_shortfall_MW,reserve_penalty_cost_nzd,online_cost_nzd,hours_reserve_shortfall_gt_0,p95_reserve_shortfall_MW,avg_online_units,avg_online_headroom_MW,avg_online_units_peak_season,avg_online_units_low_season
CB4,184.97071038284537,210193.98907141518,52548.497267853796,1471357.9234999062,3678394.8087497656,0.0,30120.0,7500.0,5187372.732249672,5187372.732249672,0.0,0.0,28.04429264240292,28.04429264240292,0.0,0.0,0.0,0.0,0.0,,,,,,
EB1,148.64640000000003,150147.87878787878,0.0,0.0,0.0,0.0,15168.0,1000.0,16168.0,16168.0,0.0,0.0,0.10876819082063204,0.10876819082063204,0.0,0.0,0.0,0.0,0.0,,,,,,
EB2,258.2496,260858.1818181818,0.0,0.0,0.0,0.0,17568.0,500.0,18068.0,18068.0,0.0,0.0,0.06996332230524269,0.06996332230524269,0.0,0.0,0.0,0.0,0.0,,,,,,
EB3,224.28025914415218,226545.71630722444,0.0,0.0,0.0,0.0,17568.0,500.0,18068.0,18068.0,0.0,0.0,0.08055992118498094,0.08055992118498094,0.0,0.0,0.0,0.0,0.0,,,,,,
SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142651523.65011227,0.0,142651523.65011227,,0.0,0.0,2853.0304730022453,142651523.65011227,0.0,0.0,,,,,,,
TOTAL,816.1469695269976,847745.7659847002,52548.497267853796,1471357.9234999062,3678394.8087497656,0.0,80424.0,9500.0,149450000.38236195,6798476.732249672,142651523.65011227,144210323.65011227,183.11652920671443,8.329966275791927,2853.0304730022453,142651523.65011227,0.0,0.0,1558800.0,0.0,0.0,3.5491803278688523,0.0,4.0,2.707317073170732
