timestamp_utc,total_heat_MW,BB1_MW,EB1_MW,EB2_MW,EB3_MW
2035-05-23T16:00:00Z,60.96836728434118,0.0,19.6,29.4,11.968367284341179
2035-05-23T17:00:00Z,62.324760601705826,0.0,19.6,29.4,13.324760601705828
2035-05-23T18:00:00Z,61.863778863422716,0.0,19.6,29.4,12.863778863422718
2035-05-23T19:00:00Z,62.22903096825052,0.0,19.6,29.4,13.229030968250521
2035-05-23T20:00:00Z,61.40199035823884,0.0,19.6,29.4,12.401990358238843
2035-05-23T21:00:00Z,61.49118391349446,0.0,19.6,29.4,12.491183913494462
2035-05-23T22:00:00Z,60.28177381522617,0.0,19.6,29.4,11.281773815226169
2035-05-23T23:00:00Z,60.487097847688894,0.0,19.6,29.4,11.487097847688895
2035-05-24T00:00:00Z,59.386537252684455,0.0,19.6,29.4,10.386537252684457
2035-05-24T01:00:00Z,59.04607413713554,0.0,19.6,29.4,10.046074137135543
2035-05-24T02:00:00Z,60.34736586809384,0.0,19.6,29.4,11.34736586809384
2035-05-24T03:00:00Z,59.87048397958609,0.0,19.6,29.4,10.870483979586092
2035-05-24T04:00:00Z,59.97821173920055,0.0,19.6,29.4,10.978211739200555
2035-05-24T05:00:00Z,59.22871547416978,0.0,19.6,29.4,10.228715474169784
2035-05-24T06:00:00Z,58.945538003952684,0.0,19.6,29.4,9.945538003952686
2035-05-24T07:00:00Z,60.378568609869085,0.0,19.6,29.4,11.378568609869086
2035-05-24T08:00:00Z,60.85151607217272,0.0,19.6,29.4,11.851516072172723
2035-05-24T09:00:00Z,60.972983358231694,0.0,19.6,29.4,11.972983358231696
2035-05-24T10:00:00Z,61.68481007313694,0.0,19.6,29.4,12.684810073136939
2035-05-24T11:00:00Z,62.794652243643235,0.0,19.6,29.4,13.794652243643236
2035-05-24T12:00:00Z,62.2794648104794,0.0,19.6,29.4,13.279464810479405
2035-05-24T13:00:00Z,61.22027318452593,0.0,19.6,29.4,12.220273184525931
2035-05-24T14:00:00Z,61.53987293974061,0.0,19.6,29.4,12.539872939740613
2035-05-24T15:00:00Z,60.863968207090174,0.0,19.6,29.4,11.863968207090176
2035-05-24T16:00:00Z,61.39807217473338,0.0,19.6,29.4,12.39807217473338
2035-05-24T17:00:00Z,61.10425448282161,0.0,19.6,29.4,12.104254482821611
2035-05-24T18:00:00Z,61.07324327297105,0.0,19.6,29.4,12.07324327297105
2035-05-24T19:00:00Z,60.352366165329265,0.0,19.6,29.4,11.352366165329267
2035-05-24T20:00:00Z,60.70817522185201,0.0,19.6,29.4,11.708175221852011
2035-05-24T21:00:00Z,60.184688251347374,0.0,19.6,29.4,11.184688251347376
2035-05-24T22:00:00Z,58.03537907904872,0.0,19.6,29.4,9.035379079048719
2035-05-24T23:00:00Z,60.512729442139396,0.0,19.6,29.4,11.512729442139397
