unit_id,annual_heat_GWh,annual_fuel_MWh,annual_co2_tonnes,annual_fuel_cost_nzd,annual_carbon_cost_nzd,var_om_cost_nzd,fixed_on_cost_nzd,startup_cost_nzd,annual_total_cost_nzd,annual_operational_cost_nzd,annual_penalty_cost_nzd,annual_system_cost_nzd,avg_cost_nzd_per_MWh_heat,avg_operational_cost_nzd_per_MWh_heat,unserved_MW,unserved_cost_nzd,reserve_shortfall_MW,reserve_penalty_cost_nzd,online_cost_nzd,hours_reserve_shortfall_gt_0,p95_reserve_shortfall_MW,avg_online_units,avg_online_headroom_MW,avg_online_units_peak_season,avg_online_units_low_season
BB1,179.67621289646078,211383.77987818918,1247.164301281316,8878118.754883945,112244.78711531845,0.0,29880.0,5000.0,9025243.541999264,9025243.541999264,0.0,0.0,50.23059756496593,50.23059756496593,0.0,0.0,0.0,0.0,0.0,,,,,,
EB1,149.58720000000002,151098.18181818182,0.0,0.0,0.0,0.0,15264.0,1000.0,16264.0,16264.0,0.0,0.0,0.1087258802892226,0.1087258802892226,0.0,0.0,0.0,0.0,0.0,,,,,,
EB2,257.544,260145.45454545453,0.0,0.0,0.0,0.0,17520.0,500.0,18020.0,18020.0,0.0,0.0,0.06996862672009443,0.06996862672009443,0.0,0.0,0.0,0.0,0.0,,,,,,
EB3,224.43531553274724,226702.3389219669,0.0,0.0,0.0,0.0,17520.0,500.0,18020.0,18020.0,0.0,0.0,0.08029039439370543,0.08029039439370543,0.0,0.0,0.0,0.0,0.0,,,,,,
SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387863578.5395913,0.0,387863578.5395913,,0.0,0.0,7757.271570791826,387863578.5395913,0.0,0.0,,,,,,,
TOTAL,811.2427284292081,849329.7551637925,1247.164301281316,8878118.754883945,112244.78711531845,0.0,80184.0,7000.0,398497526.0815906,10633947.541999264,387863578.5395913,389419978.5395913,491.21861080122443,13.1082192411013,7757.271570791826,387863578.5395913,0.0,0.0,1556400.0,0.0,0.0,3.5534246575342467,0.0,4.0,2.7154471544715446
