timestamp_utc,unit_id,heat_MW,unit_online,unit_on,fuel_MWh,co2_tonnes,fuel_cost_nzd,carbon_cost_nzd,var_om_cost_nzd,fixed_on_cost_nzd,startup_cost_nzd,unserved_MW,unserved_cost_nzd,reserve_shortfall_MW,reserve_penalty_cost_nzd,online_cost_nzd,total_cost_nzd
2035-01-01T00:00:00Z,EB1,19.6,1,1,19.7979797979798,0.0,0.0,0.0,0.0,2.0,20.833333333333332,2.3999999999999915,119999.99999999958,0.0,0.0,200.0,120222.8333333329
2035-01-01T00:00:00Z,EB2,29.4,1,1,29.696969696969695,0.0,0.0,0.0,0.0,2.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,22.833333333333332
2035-01-01T00:00:00Z,EB3,29.4,1,1,29.696969696969695,0.0,0.0,0.0,0.0,2.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,22.833333333333332
2035-01-01T00:00:00Z,EB4,39.2,1,1,39.5959595959596,0.0,0.0,0.0,0.0,2.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,22.833333333333332
2035-01-01T01:00:00Z,EB1,19.6,1,1,19.7979797979798,0.0,0.0,0.0,0.0,2.0,20.833333333333332,2.3999999999999915,119999.99999999958,0.0,0.0,200.0,120222.8333333329
2035-01-01T01:00:00Z,EB2,29.4,1,1,29.696969696969695,0.0,0.0,0.0,0.0,2.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,22.833333333333332
2035-01-01T01:00:00Z,EB3,29.4,1,1,29.696969696969695,0.0,0.0,0.0,0.0,2.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,22.833333333333332
2035-01-01T01:00:00Z,EB4,39.2,1,1,39.5959595959596,0.0,0.0,0.0,0.0,2.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,22.833333333333332
2035-01-01T02:00:00Z,EB1,19.6,1,1,19.7979797979798,0.0,0.0,0.0,0.0,2.0,20.833333333333332,2.3999999999999915,119999.99999999958,0.0,0.0,200.0,120222.8333333329
2035-01-01T02:00:00Z,EB2,29.4,1,1,29.696969696969695,0.0,0.0,0.0,0.0,2.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,22.833333333333332
