timestamp_utc,unit_id,heat_MW,unit_on,fuel_MWh,co2_tonnes,unserved_MW,availability_factor,available_cap_MW,fuel_cost_nzd,carbon_cost_nzd,total_cost_nzd
2020-01-01T10:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T10:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T11:00:00Z,CB1,17.59372645327798,1,22.55605955548459,5.639014888871148,0.0,1.0,25.0,157.89241688839215,169.17044666613444,327.0628635545266
2020-01-01T11:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T11:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T11:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T12:00:00Z,CB1,18.465356767780577,1,23.673534317667404,5.918383579416851,0.0,1.0,25.0,165.7147402236718,177.55150738250552,343.26624760617733
2020-01-01T12:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T12:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T12:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T13:00:00Z,CB1,15.810847962366523,1,20.2703179004699,5.067579475117475,0.0,1.0,25.0,141.8922253032893,152.02738425352427,293.9196095568136
2020-01-01T13:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T13:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T13:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T14:00:00Z,CB1,15.466796492969124,1,19.82922627303734,4.957306568259335,0.0,1.0,25.0,138.80458391126137,148.71919704778003,287.5237809590414
2020-01-01T14:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T14:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T14:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T15:00:00Z,CB1,16.297179145268757,1,20.893819417011226,5.2234548542528065,0.0,1.0,25.0,146.25673591907858,156.7036456275842,302.9603815466628
2020-01-01T15:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T15:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T15:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T16:00:00Z,CB1,16.375189390029604,1,20.993832551320004,5.248458137830001,0.0,1.0,25.0,146.95682785924004,157.45374413490003,304.41057199414007
2020-01-01T16:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T16:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T16:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T17:00:00Z,CB1,17.402384518765984,1,22.31074938303331,5.577687345758328,0.0,1.0,25.0,156.17524568123318,167.33062037274982,323.505866053983
2020-01-01T17:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T17:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T17:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T18:00:00Z,CB1,15.922861761972882,1,20.413925335862668,5.103481333965667,0.0,1.0,25.0,142.89747735103867,153.10444001897002,296.0019173700087
2020-01-01T18:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T18:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T18:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T19:00:00Z,CB1,14.717821212747097,1,18.86900155480397,4.717250388700992,0.0,1.0,25.0,132.0830108836278,141.51751166102977,273.60052254465757
2020-01-01T19:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T19:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T19:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T20:00:00Z,CB1,17.59351186026676,1,22.555784436239435,5.638946109059859,0.0,1.0,25.0,157.89049105367604,169.16838327179576,327.05887432547183
2020-01-01T20:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T20:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T20:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T21:00:00Z,CB1,14.953151329822418,1,19.170706833105665,4.792676708276416,0.0,1.0,25.0,134.19494783173965,143.7803012482925,277.97524908003214
2020-01-01T21:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T21:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T21:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T22:00:00Z,CB1,13.51019263634872,1,17.320759790190664,4.330189947547666,0.0,1.0,25.0,121.24531853133465,129.90569842642998,251.15101695776463
2020-01-01T22:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T22:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T22:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-01T23:00:00Z,CB1,11.153318486026023,1,14.299126264135927,3.5747815660339817,0.0,1.0,25.0,100.09388384895149,107.24344698101945,207.33733082997094
2020-01-01T23:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-01T23:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-01T23:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T00:00:00Z,CB1,11.595787194556081,1,14.866393839174462,3.7165984597936155,0.0,1.0,25.0,104.06475687422123,111.49795379380846,215.5627106680297
2020-01-02T00:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T00:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T00:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T01:00:00Z,CB1,12.364013645329123,1,15.851299545293747,3.9628248863234368,0.0,1.0,25.0,110.95909681705623,118.8847465897031,229.84384340675933
2020-01-02T01:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T01:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T01:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T02:00:00Z,CB1,10.884646154801857,1,13.954674557438278,3.4886686393595694,0.0,1.0,25.0,97.68272190206794,104.66005918078709,202.34278108285503
2020-01-02T02:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T02:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T02:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T03:00:00Z,CB1,13.274783484280263,1,17.018953184974695,4.254738296243674,0.0,1.0,25.0,119.13267229482287,127.64214888731021,246.77482118213308
2020-01-02T03:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T03:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T03:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T04:00:00Z,CB1,12.718895417577656,1,16.30627617638161,4.076569044095402,0.0,1.0,25.0,114.14393323467127,122.29707132286207,236.44100455753335
2020-01-02T04:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T04:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T04:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T05:00:00Z,CB1,13.68114990427624,1,17.539935774713125,4.384983943678281,0.0,1.0,25.0,122.77955042299187,131.54951831034845,254.3290687333403
2020-01-02T05:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T05:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T05:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T06:00:00Z,CB1,12.71763069769844,1,16.304654740639023,4.076163685159756,0.0,1.0,25.0,114.13258318447316,122.28491055479267,236.41749373926584
2020-01-02T06:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T06:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T06:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T07:00:00Z,CB1,16.8300547212082,1,21.576993232318205,5.394248308079551,0.0,1.0,25.0,151.03895262622743,161.82744924238654,312.86640186861393
2020-01-02T07:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T07:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T07:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T08:00:00Z,CB1,15.782477669496757,1,20.233945730124045,5.058486432531011,0.0,1.0,25.0,141.6376201108683,151.75459297593034,293.3922130867986
2020-01-02T08:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T08:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T08:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T09:00:00Z,CB1,15.692857116869718,1,20.119047585730407,5.029761896432602,0.0,1.0,25.0,140.83333310011284,150.89285689297805,291.7261899930909
2020-01-02T09:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T09:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T09:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T10:00:00Z,CB1,18.589451949465158,1,23.832630704442508,5.958157676110627,0.0,1.0,25.0,166.82841493109754,178.7447302833188,345.57314521441634
2020-01-02T10:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T10:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T10:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T11:00:00Z,CB1,16.663688895092463,1,21.363703711657003,5.340925927914251,0.0,1.0,25.0,149.54592598159903,160.2277778374275,309.77370381902654
2020-01-02T11:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T11:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T11:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T12:00:00Z,CB1,18.4245907158314,1,23.621270148501793,5.905317537125448,0.0,1.0,25.0,165.34889103951255,177.15952611376343,342.508417153276
2020-01-02T12:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T12:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T12:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T13:00:00Z,CB1,15.753711773770647,1,20.197066376629035,5.049266594157259,0.0,1.0,25.0,141.37946463640324,151.47799782471776,292.85746246112103
2020-01-02T13:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T13:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T13:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T14:00:00Z,CB1,15.953106517124596,1,20.45270066298025,5.113175165745062,0.0,1.0,25.0,143.16890464086174,153.39525497235186,296.56415961321363
2020-01-02T14:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T14:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T14:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T15:00:00Z,CB1,17.223195804659298,1,22.081020262383714,5.520255065595928,0.0,1.0,25.0,154.567141836686,165.60765196787784,320.1747938045638
2020-01-02T15:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T15:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T15:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T16:00:00Z,CB1,18.522541846889595,1,23.746848521653327,5.936712130413332,0.0,1.0,25.0,166.22793965157328,178.10136391239996,344.3293035639732
2020-01-02T16:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T16:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T16:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T17:00:00Z,CB1,17.228048059773343,1,22.087241102273516,5.521810275568379,0.0,1.0,25.0,154.61068771591462,165.65430826705136,320.26499598296596
2020-01-02T17:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T17:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T17:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T18:00:00Z,CB1,16.88978820600876,1,21.653574623088154,5.413393655772039,0.0,1.0,25.0,151.57502236161707,162.40180967316115,313.9768320347782
2020-01-02T18:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T18:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T18:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T19:00:00Z,CB1,16.067158598494217,1,20.59892128012079,5.149730320030198,0.0,1.0,25.0,144.19244896084552,154.49190960090593,298.6843585617514
2020-01-02T19:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T19:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T19:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T20:00:00Z,CB1,14.036348096863605,1,17.99531807290206,4.498829518225515,0.0,1.0,25.0,125.96722651031442,134.96488554676543,260.93211205707985
2020-01-02T20:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T20:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T20:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T21:00:00Z,CB1,14.359170816007563,1,18.409193353855848,4.602298338463962,0.0,1.0,25.0,128.86435347699094,138.06895015391885,266.9333036309098
2020-01-02T21:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T21:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
2020-01-02T21:00:00Z,CB4,40.0,1,45.45454545454545,11.363636363636363,0.0,1.0,40.0,318.1818181818182,340.9090909090909,659.090909090909
2020-01-02T22:00:00Z,CB1,12.884694632406521,1,16.518839272316054,4.1297098180790135,0.0,1.0,25.0,115.63187490621237,123.8912945423704,239.5231694485828
2020-01-02T22:00:00Z,CB2,25.0,1,31.25,7.8125,0.0,1.0,25.0,218.75,234.375,453.125
2020-01-02T22:00:00Z,CB3,40.0,1,46.51162790697674,11.627906976744185,0.0,1.0,40.0,325.5813953488372,348.83720930232556,674.4186046511627
