timestamp_utc,total_heat_MW,BB1_MW,EB1_MW,EB2_MW,EB3_MW
2035-07-22T09:00:00Z,77.41298921861815,0.0,19.6,29.4,28.412989218618158
2035-07-22T10:00:00Z,77.16211914426444,0.0,19.6,29.4,28.162119144264445
2035-07-22T11:00:00Z,77.3203232857698,0.0,19.6,29.4,28.320323285769796
2035-07-22T12:00:00Z,77.06149857670277,0.0,19.6,29.4,28.061498576702782
2035-07-22T13:00:00Z,76.79024880120187,0.0,19.6,29.4,27.790248801201862
2035-07-22T14:00:00Z,76.53198483641063,0.0,19.6,29.4,27.531984836410636
2035-07-22T15:00:00Z,75.6497091279017,0.0,19.6,29.4,26.64970912790171
2035-07-22T16:00:00Z,77.02548400811304,0.0,19.6,29.4,28.025484008113047
2035-07-22T17:00:00Z,75.41567542150642,0.0,19.6,29.4,26.415675421506414
2035-07-22T18:00:00Z,76.86193226930305,0.0,19.6,29.4,27.861932269303047
2035-07-22T19:00:00Z,76.31171581477261,0.0,19.6,29.4,27.31171581477262
2035-07-22T20:00:00Z,76.0675166983732,0.0,19.6,29.4,27.06751669837319
2035-07-22T21:00:00Z,75.1852648216989,0.0,19.6,29.4,26.1852648216989
2035-07-22T22:00:00Z,76.74261216679665,0.0,19.6,29.4,27.742612166796654
2035-07-22T23:00:00Z,75.0833307784782,0.0,19.6,29.4,26.083330778478192
2035-07-23T00:00:00Z,73.38384246813135,11.4,19.6,29.4,12.983842468131352
2035-07-23T01:00:00Z,74.48168625883827,11.4,19.6,29.4,14.08168625883827
2035-07-23T02:00:00Z,73.85684401093908,11.4,19.6,29.4,13.456844010939088
2035-07-23T03:00:00Z,73.93007858471967,11.4,19.6,29.4,13.53007858471967
2035-07-23T04:00:00Z,74.06094610286122,11.4,19.6,29.4,13.660946102861226
2035-07-23T05:00:00Z,75.77211266076625,11.4,19.6,29.4,15.372112660766257
2035-07-23T06:00:00Z,74.5554056224707,11.4,19.6,29.4,14.155405622470704
2035-07-23T07:00:00Z,76.55134771582154,11.4,19.6,29.4,16.151347715821537
2035-07-23T08:00:00Z,77.32915604844845,11.4,19.6,29.4,16.929156048448455
