timestamp_utc,epoch,baseline_import_mw,incremental_demand_mw,grid_import_mw,shed_mw,headroom_mw,headroom_effective_MW,headroom_remaining_mw,upgrade_selected_MW,upgrade_annual_cost_nzd,tariff_nzd_per_mwh,tariff_effective_nzd_per_mwh,capacity_mw,reserve_margin_mw
2025-01-01T00:00:00Z,2025,22.175738,0.0,22.175738,0.0,10.574262,10.574262,10.574262,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-01T01:00:00Z,2025,22.079737,0.0,22.079737,0.0,10.670263,10.670263,10.670263,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-01T02:00:00Z,2025,21.321647,0.0,21.321647,0.0,11.428353,11.428353,11.428353,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-01T03:00:00Z,2025,20.979454,0.0,20.979454,0.0,11.770546,11.770546,11.770546,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-01T04:00:00Z,2025,21.044504,0.0,21.044504,0.0,11.705496,11.705496,11.705496,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-01T05:00:00Z,2025,21.703814,0.0,21.703814,0.0,11.046186,11.046186,11.046186,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-01T06:00:00Z,2025,22.476528,0.0,22.476528,0.0,10.273472,10.273472,10.273472,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T07:00:00Z,2025,22.447892,0.0,22.447892,0.0,10.302108,10.302108,10.302108,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-01T08:00:00Z,2025,21.424452,0.0,21.424452,0.0,11.325548,11.325548,11.325548,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-01T09:00:00Z,2025,20.933325,1.531027467411355,22.464352467411356,0.0,11.816675,11.816675,10.285647532588644,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-01T10:00:00Z,2025,20.288795,0.976806871713936,21.265601871713937,0.0,12.461205,12.461205,11.484398128286063,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T11:00:00Z,2025,20.418064,1.4861495448765638,21.904213544876566,0.0,12.331936,12.331936,10.845786455123436,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T12:00:00Z,2025,20.548612,2.2508106116915187,22.79942261169152,0.0,12.201388,12.201388,9.950577388308481,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T13:00:00Z,2025,20.866526,0.0,20.866526,0.0,11.883474,11.883474,11.883474,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T14:00:00Z,2025,21.732016,0.0,21.732016,0.0,11.017984,11.017984,11.017984,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T15:00:00Z,2025,22.839631,0.3487186510415975,23.188349651041598,0.0,9.910369,9.910369,9.561650348958402,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T16:00:00Z,2025,23.062938,0.4171552301610543,23.480093230161053,0.0,9.687062,9.687062,9.269906769838945,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T17:00:00Z,2025,22.439754,1.3182897018490916,23.758043701849093,0.0,10.310246,10.310246,8.991956298150908,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-01T18:00:00Z,2025,22.076112,0.0203386889452585,22.096450688945257,0.0,10.673888,10.673888,10.653549311054741,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-01T19:00:00Z,2025,22.445456,0.0,22.445456,0.0,10.304544,10.304544,10.304544,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-01T20:00:00Z,2025,22.045871,1.4859612874030257,23.531832287403027,0.0,10.704129,10.704129,9.218167712596975,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T21:00:00Z,2025,21.388189,0.0,21.388189,0.0,11.361811,11.361811,11.361811,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-01T22:00:00Z,2025,21.494588,0.0,21.494588,0.0,11.255412,11.255412,11.255412,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-01T23:00:00Z,2025,21.512944,0.0,21.512944,0.0,11.237056,11.237056,11.237056,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T00:00:00Z,2025,21.034361,0.0,21.034361,0.0,11.715639,11.715639,11.715639,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T01:00:00Z,2025,21.008583,0.0,21.008583,0.0,11.741417,11.741417,11.741417,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T02:00:00Z,2025,20.680311,0.0,20.680311,0.0,12.069689,12.069689,12.069689,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T03:00:00Z,2025,20.283579,0.0,20.283579,0.0,12.466421,12.466421,12.466421,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T04:00:00Z,2025,20.343403,0.0,20.343403,0.0,12.406597,12.406597,12.406597,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T05:00:00Z,2025,20.951737,0.0,20.951737,0.0,11.798263,11.798263,11.798263,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T06:00:00Z,2025,22.133573,0.0,22.133573,0.0,10.616427,10.616427,10.616427,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T07:00:00Z,2025,22.108259,0.8161980394908055,22.924457039490807,0.0,10.641741,10.641741,9.825542960509194,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-02T08:00:00Z,2025,21.19253,0.0,21.19253,0.0,11.55747,11.55747,11.55747,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-02T09:00:00Z,2025,20.581738,0.0,20.581738,0.0,12.168262,12.168262,12.168262,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-02T10:00:00Z,2025,20.136629,2.359676437529253,22.49630543752925,0.0,12.613371,12.613371,10.253694562470749,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T11:00:00Z,2025,19.989197,0.6702491573069879,20.659446157306988,0.0,12.760803,12.760803,12.090553842693012,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T12:00:00Z,2025,20.081922,2.21504749944699,22.296969499446988,0.0,12.668078,12.668078,10.453030500553009,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T13:00:00Z,2025,20.285153,0.0,20.285153,0.0,12.464847,12.464847,12.464847,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T14:00:00Z,2025,21.034908,0.0468717114377787,21.08177971143778,0.0,11.715092,11.715092,11.668220288562221,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T15:00:00Z,2025,22.295707,1.1610915973199156,23.456798597319917,0.0,10.454293,10.454293,9.293201402680085,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T16:00:00Z,2025,22.602042,2.3009777558004627,24.903019755800464,0.0,10.147958,10.147958,7.846980244199536,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T17:00:00Z,2025,22.440446,1.1653483682355594,23.60579436823556,0.0,10.309554,10.309554,9.144205631764441,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-02T18:00:00Z,2025,22.09897,0.8686008408300945,22.967570840830096,0.0,10.65103,10.65103,9.782429159169906,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-02T19:00:00Z,2025,22.182379,0.1469269582109904,22.32930595821099,0.0,10.567621,10.567621,10.42069404178901,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-02T20:00:00Z,2025,21.968633,0.0,21.968633,0.0,10.781367,10.781367,10.781367,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T21:00:00Z,2025,21.650219,0.0,21.650219,0.0,11.099781,11.099781,11.099781,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-02T22:00:00Z,2025,21.676299,0.0,21.676299,0.0,11.073701,11.073701,11.073701,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-02T23:00:00Z,2025,21.332078,0.0,21.332078,0.0,11.417922,11.417922,11.417922,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T00:00:00Z,2025,20.827135,0.0,20.827135,0.0,11.922865,11.922865,11.922865,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T01:00:00Z,2025,20.438259,0.0,20.438259,0.0,12.311741,12.311741,12.311741,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T02:00:00Z,2025,20.240604,0.0,20.240604,0.0,12.509396,12.509396,12.509396,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T03:00:00Z,2025,20.186259,0.0,20.186259,0.0,12.563741,12.563741,12.563741,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T04:00:00Z,2025,20.438344,0.0,20.438344,0.0,12.311656,12.311656,12.311656,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T05:00:00Z,2025,21.163003,0.0,21.163003,0.0,11.586997,11.586997,11.586997,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T06:00:00Z,2025,22.410666,0.0,22.410666,0.0,10.339334,10.339334,10.339334,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T07:00:00Z,2025,22.481141,0.0,22.481141,0.0,10.268859,10.268859,10.268859,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-03T08:00:00Z,2025,21.422615,0.0,21.422615,0.0,11.327385,11.327385,11.327385,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-03T09:00:00Z,2025,20.78083,0.086136275270767,20.86696627527077,0.0,11.96917,11.96917,11.883033724729232,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-03T10:00:00Z,2025,20.4699,1.2919133033954402,21.76181330339544,0.0,12.2801,12.2801,10.98818669660456,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T11:00:00Z,2025,20.547487,2.497926450813138,23.04541345081314,0.0,12.202513,12.202513,9.704586549186862,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T12:00:00Z,2025,20.38838,0.9339616385606068,21.32234163856061,0.0,12.36162,12.36162,11.427658361439393,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T13:00:00Z,2025,20.698434,1.249519093422098,21.947953093422097,0.0,12.051566,12.051566,10.802046906577901,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T14:00:00Z,2025,21.658645,0.0,21.658645,0.0,11.091355,11.091355,11.091355,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T15:00:00Z,2025,22.70829,0.0,22.70829,0.0,10.04171,10.04171,10.04171,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T16:00:00Z,2025,22.897303,1.8384349991697837,24.735737999169785,0.0,9.852697,9.852697,8.014262000830215,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T17:00:00Z,2025,22.257976,1.89119356097237,24.149169560972368,0.0,10.492024,10.492024,8.60083043902763,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-03T18:00:00Z,2025,21.765439,0.380437191965511,22.145876191965513,0.0,10.984561,10.984561,10.604123808034489,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-03T19:00:00Z,2025,22.231102,0.9987473589511568,23.229849358951157,0.0,10.518898,10.518898,9.520150641048843,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-03T20:00:00Z,2025,22.029045,0.0,22.029045,0.0,10.720955,10.720955,10.720955,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T21:00:00Z,2025,21.63996,0.0,21.63996,0.0,11.11004,11.11004,11.11004,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-03T22:00:00Z,2025,21.723178,0.0,21.723178,0.0,11.026822,11.026822,11.026822,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-03T23:00:00Z,2025,21.484301,0.0,21.484301,0.0,11.265699,11.265699,11.265699,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T00:00:00Z,2025,20.449539,0.0,20.449539,0.0,12.300461,12.300461,12.300461,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T01:00:00Z,2025,20.106512,0.0,20.106512,0.0,12.643488,12.643488,12.643488,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T02:00:00Z,2025,19.48739,0.0,19.48739,0.0,13.26261,13.26261,13.26261,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T03:00:00Z,2025,19.515164,0.0,19.515164,0.0,13.234836,13.234836,13.234836,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T04:00:00Z,2025,19.766735,0.0,19.766735,0.0,12.983265,12.983265,12.983265,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T05:00:00Z,2025,20.681264,0.0,20.681264,0.0,12.068736,12.068736,12.068736,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T06:00:00Z,2025,21.879568,0.0,21.879568,0.0,10.870432,10.870432,10.870432,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T07:00:00Z,2025,22.129265,0.0,22.129265,0.0,10.620735,10.620735,10.620735,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T08:00:00Z,2025,21.154505,0.0,21.154505,0.0,11.595495,11.595495,11.595495,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T09:00:00Z,2025,20.598552,0.2586463665532459,20.85719836655325,0.0,12.151448,12.151448,11.892801633446755,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T10:00:00Z,2025,20.177902,1.973160888503109,22.15106288850311,0.0,12.572098,12.572098,10.598937111496891,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T11:00:00Z,2025,20.095191,0.3544797286571312,20.449670728657132,0.0,12.654809,12.654809,12.30032927134287,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T12:00:00Z,2025,20.013784,0.044029292782057,20.057813292782058,0.0,12.736216,12.736216,12.692186707217944,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T13:00:00Z,2025,19.810849,0.3721437852135379,20.18299278521354,0.0,12.939151,12.939151,12.567007214786463,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T14:00:00Z,2025,20.476386,1.3743297605163212,21.850715760516323,0.0,12.273614,12.273614,10.899284239483679,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T15:00:00Z,2025,21.44606,0.2285999717877234,21.674659971787722,0.0,11.30394,11.30394,11.075340028212278,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T16:00:00Z,2025,21.738973,0.0,21.738973,0.0,11.011027,11.011027,11.011027,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T17:00:00Z,2025,21.325581,0.4554065089035758,21.780987508903575,0.0,11.424419,11.424419,10.969012491096425,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T18:00:00Z,2025,20.650822,0.0247608876178578,20.67558288761786,0.0,12.099178,12.099178,12.074417112382143,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T19:00:00Z,2025,21.038979,0.4239668208751914,21.46294582087519,0.0,11.711021,11.711021,11.287054179124809,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T20:00:00Z,2025,21.197401,0.0,21.197401,0.0,11.552599,11.552599,11.552599,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T21:00:00Z,2025,20.462083,0.0,20.462083,0.0,12.287917,12.287917,12.287917,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T22:00:00Z,2025,20.249675,0.0,20.249675,0.0,12.500325,12.500325,12.500325,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-04T23:00:00Z,2025,20.046836,0.0,20.046836,0.0,12.703164,12.703164,12.703164,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T00:00:00Z,2025,19.63786,0.0,19.63786,0.0,13.11214,13.11214,13.11214,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T01:00:00Z,2025,19.381213,0.0,19.381213,0.0,13.368787,13.368787,13.368787,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T02:00:00Z,2025,19.444796,0.0,19.444796,0.0,13.305204,13.305204,13.305204,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T03:00:00Z,2025,19.292417,0.0,19.292417,0.0,13.457583,13.457583,13.457583,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T04:00:00Z,2025,19.40043,0.0,19.40043,0.0,13.34957,13.34957,13.34957,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T05:00:00Z,2025,20.324863,0.0,20.324863,0.0,12.425137,12.425137,12.425137,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T06:00:00Z,2025,21.231125,0.0,21.231125,0.0,11.518875,11.518875,11.518875,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T07:00:00Z,2025,21.014949,0.0,21.014949,0.0,11.735051,11.735051,11.735051,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T08:00:00Z,2025,20.136066,0.0,20.136066,0.0,12.613934,12.613934,12.613934,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T09:00:00Z,2025,19.740541,0.0,19.740541,0.0,13.009459,13.009459,13.009459,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T10:00:00Z,2025,19.511975,1.860009627895432,21.371984627895433,0.0,13.238025,13.238025,11.378015372104569,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T11:00:00Z,2025,19.535306,0.5544226031609508,20.08972860316095,0.0,13.214694,13.214694,12.660271396839049,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T12:00:00Z,2025,19.650759,0.6427296763055692,20.29348867630557,0.0,13.099241,13.099241,12.45651132369443,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T13:00:00Z,2025,19.470091,0.2893885741477565,19.759479574147758,0.0,13.279909,13.279909,12.990520425852244,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T14:00:00Z,2025,20.550963,0.0,20.550963,0.0,12.199037,12.199037,12.199037,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T15:00:00Z,2025,21.742112,0.0,21.742112,0.0,11.007888,11.007888,11.007888,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T16:00:00Z,2025,21.67069,0.0,21.67069,0.0,11.07931,11.07931,11.07931,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T17:00:00Z,2025,21.385982,1.9734393071865608,23.359421307186558,0.0,11.364018,11.364018,9.390578692813438,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T18:00:00Z,2025,20.822806,0.0,20.822806,0.0,11.927194,11.927194,11.927194,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T19:00:00Z,2025,21.285461,0.0,21.285461,0.0,11.464539,11.464539,11.464539,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T20:00:00Z,2025,21.386648,0.0,21.386648,0.0,11.363352,11.363352,11.363352,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T21:00:00Z,2025,20.944164,0.0,20.944164,0.0,11.805836,11.805836,11.805836,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T22:00:00Z,2025,20.891167,0.0,20.891167,0.0,11.858833,11.858833,11.858833,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-05T23:00:00Z,2025,20.955648,0.0,20.955648,0.0,11.794352,11.794352,11.794352,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-06T00:00:00Z,2025,20.915882,0.0,20.915882,0.0,11.834118,11.834118,11.834118,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-06T01:00:00Z,2025,20.952004,0.0,20.952004,0.0,11.797996,11.797996,11.797996,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-06T02:00:00Z,2025,20.792192,0.0,20.792192,0.0,11.957808,11.957808,11.957808,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-06T03:00:00Z,2025,20.65767,0.0,20.65767,0.0,12.09233,12.09233,12.09233,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-06T04:00:00Z,2025,20.834732,0.007866006418835,20.842598006418832,0.0,11.915268,11.915268,11.907401993581164,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-06T05:00:00Z,2025,21.514427,2.2430944810529705,23.757521481052972,0.0,11.235573,11.235573,8.99247851894703,0.0,0.0,110.5,110.5,33.25,0.5
2025-01-06T06:00:00Z,2025,22.736761,0.0,22.736761,0.0,10.013239,10.013239,10.013239,0.0,0.0,143.0,143.0,33.25,0.5
2025-01-06T07:00:00Z,2025,22.76105,0.0,22.76105,0.0,9.98895,9.98895,9.98895,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-06T08:00:00Z,2025,21.481028,1.6052036597670705,23.08623165976707,0.0,11.268972,11.268972,9.663768340232929,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-06T09:00:00Z,2025,20.642673,2.005675726200501,22.6483487262005,0.0,12.107327,12.107327,10.101651273799499,0.0,0.0,175.5,175.5,33.25,0.5
2025-01-06T10:00:00Z,2025,19.912489,1.392607861423674,21.305096861423674,0.0,12.837511,12.837511,11.444903138576326,0.0,0.0,143.0,143.0,33.25,0.5
