unit_id,annual_heat_GWh,annual_fuel_MWh,annual_co2_tonnes,annual_fuel_cost_nzd,annual_carbon_cost_nzd,var_om_cost_nzd,fixed_on_cost_nzd,startup_cost_nzd,annual_total_cost_nzd,annual_operational_cost_nzd,annual_penalty_cost_nzd,annual_system_cost_nzd,avg_cost_nzd_per_MWh_heat,avg_operational_cost_nzd_per_MWh_heat,unserved_MW,unserved_cost_nzd,reserve_shortfall_MW,reserve_penalty_cost_nzd,online_cost_nzd,hours_reserve_shortfall_gt_0,p95_reserve_shortfall_MW,avg_online_units,avg_online_headroom_MW,avg_online_units_peak_season,avg_online_units_low_season
CB1,60.29888884873889,77306.26775479344,19326.56693869836,541143.8742835541,579797.0081609508,0.0,21360.0,5000.0,1147300.882444505,1147300.882444505,0.0,0.0,19.026899240590236,19.026899240590236,0.0,0.0,0.0,0.0,0.0,,,,,,
CB2,120.2378278556528,150297.284819566,37574.3212048915,1052080.9937369619,1127229.636146745,0.0,28680.0,5000.0,2212990.6298837066,2212990.6298837066,0.0,0.0,18.405111513994022,18.405111513994022,0.0,0.0,0.0,0.0,0.0,,,,,,
CB3,288.15232360604756,335060.84140238084,83765.21035059521,2345425.889816666,2512956.3105178564,0.0,43920.0,2500.0,4904802.200334523,4904802.200334523,0.0,0.0,17.02156046827583,17.02156046827583,0.0,0.0,0.0,0.0,0.0,,,,,,
CB4,350.3109596895607,398080.63601086446,99520.15900271611,2786564.452076051,2985604.7700814833,0.0,43920.0,2500.0,5818589.222157534,5818589.222157534,0.0,0.0,16.609783568615335,16.609783568615335,0.0,0.0,0.0,0.0,0.0,,,,,,
SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
TOTAL,819.0,960745.0299876048,240186.2574969012,6725215.209913233,7205587.724907035,0.0,137880.0,15000.0,15462482.934820268,15462482.934820268,0.0,1378800.0,18.87971054312609,18.87971054312609,0.0,0.0,0.0,0.0,1378800.0,0.0,0.0,3.139344262295082,0.0,3.9726775956284155,2.048780487804878
