epoch_tag,strategy_id,strategy_label,future_id,selected_upgrade_name,selected_capacity_MW,annualised_upgrade_cost_nzd,annual_incremental_MWh,annual_shed_MWh,shed_fraction,annual_shed_cost_nzd,total_cost_nzd,n_hours_binding,unserved_peak_MW
2035_EB,S_AUTO,Auto-select upgrade (min cost),86,fonterra_opt3_N_plus97MW,97.0,5690586.622876331,819000.0,7.016620784119084,8.567302544711946e-06,105249.31176178626,5795835.934638117,8,1.8399748120770028
2035_EB,S_AUTO,Auto-select upgrade (min cost),87,fonterra_opt4_N_plus150MW,150.0,7046232.86547934,890145.4545454545,0.0,0.0,0.0,7046232.86547934,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),88,fonterra_opt3_N_plus97MW,97.0,6313911.231753361,766881.8181818181,0.0,0.0,0.0,6313911.231753361,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),89,fonterra_opt4_N_plus150MW,150.0,5360338.711526905,871118.1818181816,0.0,0.0,0.0,5360338.711526905,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),90,fonterra_opt3_N_plus97MW,97.0,7037801.013169418,756954.5454545454,0.0,0.0,0.0,7037801.013169418,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),91,fonterra_opt3_N_plus97MW,97.0,5190477.831220443,717245.4545454546,0.0,0.0,0.0,5190477.831220443,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),92,fonterra_opt3_N_plus97MW,97.0,4124035.834337894,761090.9090909092,0.0,0.0,0.0,4124035.834337894,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),93,fonterra_opt4_N_plus150MW,150.0,9836758.479196355,893454.5454545454,0.0,0.0,0.0,9836758.479196355,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),94,fonterra_opt4_N_plus150MW,150.0,9205072.76662919,876081.8181818181,0.0,0.0,0.0,9205072.76662919,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),95,fonterra_opt4_N_plus150MW,150.0,6537226.474768435,835545.4545454545,0.0,0.0,0.0,6537226.474768435,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),96,fonterra_opt3_N_plus97MW,97.0,4754387.92942137,778463.6363636362,0.0,0.0,0.0,4754387.92942137,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),97,fonterra_opt3_N_plus97MW,97.0,7426166.06532543,808245.4545454545,0.0,0.0,0.0,7426166.06532543,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),98,fonterra_opt4_N_plus150MW,150.0,7209810.920306437,828927.2727272727,0.0,0.0,0.0,7209810.920306437,0,0.0
2035_EB,S_AUTO,Auto-select upgrade (min cost),99,fonterra_opt4_N_plus150MW,150.0,6190369.214789087,864499.9999999999,0.0,0.0,0.0,6190369.214789087,0,0.0
